date,HINDALCO,overlap
2017-09-16,15.0,1.0
2017-09-17,8.0,1.0
2017-09-18,37.0,1.0
2017-09-19,23.0,1.0
2017-09-20,33.0,1.0
2017-09-21,40.0,1.0
2017-09-22,52.0,1.0
2017-09-23,13.0,1.0
2017-09-24,11.0,1.0
2017-09-25,49.0,1.0
2017-09-26,39.0,1.0
2017-09-27,32.0,1.0
2017-09-28,28.0,1.0
2017-09-29,30.0,1.0
2017-09-30,7.0,1.0
2017-10-01,7.0,1.0
2017-10-02,8.0,1.0
2017-10-03,34.0,1.0
2017-10-04,23.0,1.0
2017-10-05,29.0,1.0
2017-10-06,37.0,1.0
2017-10-07,16.0,1.0
2017-10-08,9.0,1.0
2017-10-09,39.0,1.0
2017-10-10,31.0,1.0
2017-10-11,29.0,1.0
2017-10-12,59.0,1.0
2017-10-13,40.0,1.0
2017-10-14,13.0,1.0
2017-10-15,17.0,1.0
2017-10-16,51.0,1.0
2017-10-17,45.0,1.0
2017-10-18,42.0,1.0
2017-10-19,18.0,1.0
2017-10-20,18.0,1.0
2017-10-21,12.0,1.0
2017-10-22,8.0,1.0
2017-10-23,30.0,1.0
2017-10-24,34.0,1.0
2017-10-25,34.0,1.0
2017-10-26,36.0,1.0
2017-10-27,43.0,1.0
2017-10-28,12.0,1.0
2017-10-29,10.0,1.0
2017-10-30,34.0,1.0
2017-10-31,40.0,1.0
2017-11-01,32.0,1.0
2017-11-02,48.0,1.0
2017-11-03,64.0,1.0
2017-11-04,20.0,1.0
2017-11-05,11.0,1.0
2017-11-06,28.0,1.0
2017-11-07,49.0,1.0
2017-11-08,31.0,1.0
2017-11-09,35.0,1.0
2017-11-10,30.0,1.0
2017-11-11,15.0,1.0
2017-11-12,12.0,1.0
2017-11-13,27.0,1.0
2017-11-14,31.0,1.0
2017-11-15,31.0,1.0
2017-11-16,31.0,1.0
2017-11-17,36.0,1.0
2017-11-18,16.0,1.0
2017-11-19,12.0,1.0
2017-11-20,34.0,1.0
2017-11-21,36.0,1.0
2017-11-22,29.0,1.0
2017-11-23,27.0,1.0
2017-11-24,37.0,1.0
2017-11-25,10.0,1.0
2017-11-26,9.0,1.0
2017-11-27,32.0,1.0
2017-11-28,25.0,1.0
2017-11-29,49.0,1.0
2017-11-30,42.0,1.0
2017-12-01,40.0,1.0
2017-12-02,16.0,1.0
2017-12-03,6.0,1.0
2017-12-04,33.0,1.0
2017-12-05,33.0,1.0
2017-12-06,39.0,1.0
2017-12-07,32.0,1.0
2017-12-08,33.0,1.0
2017-12-09,11.0,1.0
2017-12-10,9.0,1.0
2017-12-11,31.0,1.0
2017-12-12,28.0,1.0
2017-12-13,25.0,1.0
2017-12-14,35.0,1.0
2017-12-15,33.0,
2017-12-16,12.0,
2017-12-17,7.0,
2017-12-18,27.0,
2017-12-19,36.0,
2017-12-20,26.0,
2017-12-21,40.0,
2017-12-22,29.0,
2017-12-23,17.0,
2017-12-24,11.0,
2017-12-25,24.0,
2017-12-26,35.0,
2017-12-27,17.0,
2017-12-28,46.0,
2017-12-29,27.0,
2017-12-30,10.0,
2017-12-31,12.0,
2018-01-01,30.0,
2018-01-02,25.0,
2018-01-03,38.0,
2018-01-04,35.0,
2018-01-05,30.0,
2018-01-06,12.0,
2018-01-07,10.0,
2018-01-08,28.0,
2018-01-09,27.0,
2018-01-10,24.0,
2018-01-11,24.0,
2018-01-12,27.0,
2018-01-13,10.0,
2018-01-14,11.0,
2018-01-15,27.0,
2018-01-16,27.0,
2018-01-17,31.0,
2018-01-18,26.0,
2018-01-19,28.0,
2018-01-20,12.0,
2018-01-21,10.0,
2018-01-22,32.0,
2018-01-23,44.0,
2018-01-24,35.0,
2018-01-25,33.0,
2018-01-26,9.0,
2018-01-27,14.0,
2018-01-28,5.0,
2018-01-29,34.0,
2018-01-30,24.0,
2018-01-31,43.0,
2018-02-01,31.0,
2018-02-02,43.0,
2018-02-03,12.0,
2018-02-04,8.0,
2018-02-05,32.0,
2018-02-06,39.0,
2018-02-07,29.0,
2018-02-08,36.0,
2018-02-09,24.0,
2018-02-10,12.0,
2018-02-11,5.0,
2018-02-12,29.0,
2018-02-13,18.0,
2018-02-14,24.0,
2018-02-15,31.0,
2018-02-16,41.0,
2018-02-17,10.0,
2018-02-18,5.0,
2018-02-19,25.0,
2018-02-20,31.0,
2018-02-21,27.0,1.0
2018-02-22,41.0,1.0
2018-02-23,33.0,1.0
2018-02-24,11.0,1.0
2018-02-25,8.0,1.0
2018-02-26,27.0,1.0
2018-02-27,29.0,1.0
2018-02-28,31.0,1.0
2018-03-01,20.0,1.0
2018-03-02,9.0,1.0
2018-03-03,7.0,1.0
2018-03-04,7.0,1.0
2018-03-05,37.0,1.0
2018-03-06,38.0,1.0
2018-03-07,26.0,1.0
2018-03-08,26.0,1.0
2018-03-09,34.0,1.0
2018-03-10,12.0,1.0
2018-03-11,9.0,1.0
2018-03-12,32.0,1.0
2018-03-13,28.0,1.0
2018-03-14,29.0,1.0
2018-03-15,26.0,1.0
2018-03-16,25.0,1.0
2018-03-17,9.0,1.0
2018-03-18,10.0,1.0
2018-03-19,22.0,1.0
2018-03-20,22.0,1.0
2018-03-21,22.0,1.0
2018-03-22,24.0,1.0
2018-03-23,28.0,1.0
2018-03-24,15.0,1.0
2018-03-25,9.0,1.0
2018-03-26,31.0,1.0
2018-03-27,28.0,1.0
2018-03-28,35.0,1.0
2018-03-29,16.0,1.0
2018-03-30,14.0,1.0
2018-03-31,13.0,1.0
2018-04-01,5.0,1.0
2018-04-02,23.0,1.0
2018-04-03,30.0,1.0
2018-04-04,32.0,1.0
2018-04-05,44.0,1.0
2018-04-06,36.0,1.0
2018-04-07,10.0,1.0
2018-04-08,6.0,1.0
2018-04-09,42.0,1.0
2018-04-10,54.0,1.0
2018-04-11,50.0,1.0
2018-04-12,36.0,1.0
2018-04-13,48.0,1.0
2018-04-14,10.0,1.0
2018-04-15,13.0,1.0
2018-04-16,29.0,1.0
2018-04-17,52.0,1.0
2018-04-18,43.0,1.0
2018-04-19,88.0,1.0
2018-04-20,62.0,1.0
2018-04-21,16.0,1.0
2018-04-22,6.0,1.0
2018-04-23,43.0,1.0
2018-04-24,81.0,1.0
2018-04-25,47.0,1.0
2018-04-26,52.0,1.0
2018-04-27,38.0,1.0
2018-04-28,14.0,1.0
2018-04-29,6.0,1.0
2018-04-30,32.0,1.0
2018-05-01,16.0,1.0
2018-05-02,38.0,1.0
2018-05-03,35.0,1.0
2018-05-04,30.0,1.0
2018-05-05,14.0,1.0
2018-05-06,7.0,1.0
2018-05-07,32.0,1.0
2018-05-08,31.0,1.0
2018-05-09,47.0,1.0
2018-05-10,39.0,1.0
2018-05-11,31.0,1.0
2018-05-12,11.0,1.0
2018-05-13,9.0,1.0
2018-05-14,28.0,1.0
2018-05-15,30.0,1.0
2018-05-16,37.0,1.0
2018-05-17,37.0,1.0
2018-05-18,30.0,1.0
2018-05-19,12.0,1.0
2018-05-20,9.0,1.0
2018-05-21,27.0,1.0
2018-05-22,33.0,1.0
2018-05-23,25.0,1.0
2018-05-24,36.0,1.0
2018-05-25,43.0,1.0
2018-05-26,9.0,1.0
2018-05-27,10.0,1.0
2018-05-28,33.0,1.0
2018-05-29,30.0,1.0
2018-05-30,33.0,1.0
2018-05-31,29.0,1.0
2018-06-01,31.0,1.0
2018-06-02,14.0,
2018-06-03,12.0,
2018-06-04,32.0,
2018-06-05,21.0,
2018-06-06,25.0,
2018-06-07,41.0,
2018-06-08,30.0,
2018-06-09,16.0,
2018-06-10,7.0,
2018-06-11,24.0,
2018-06-12,31.0,
2018-06-13,32.0,
2018-06-14,30.0,
2018-06-15,28.0,
2018-06-16,8.0,
2018-06-17,6.0,
2018-06-18,28.0,
2018-06-19,34.0,
2018-06-20,28.0,
2018-06-21,27.0,
2018-06-22,25.0,
2018-06-23,16.0,
2018-06-24,6.0,
2018-06-25,33.0,
2018-06-26,26.0,
2018-06-27,28.0,
2018-06-28,21.0,
2018-06-29,31.0,
2018-06-30,16.0,
2018-07-01,5.0,
2018-07-02,31.0,
2018-07-03,24.0,
2018-07-04,25.0,
2018-07-05,25.0,
2018-07-06,25.0,
2018-07-07,9.0,
2018-07-08,9.0,
2018-07-09,26.0,
2018-07-10,32.0,
2018-07-11,39.0,
2018-07-12,32.0,
2018-07-13,27.0,
2018-07-14,8.0,
2018-07-15,10.0,
2018-07-16,19.0,
2018-07-17,29.0,
2018-07-18,24.0,
2018-07-19,57.0,
2018-07-20,51.0,
2018-07-21,14.0,
2018-07-22,6.0,
2018-07-23,37.0,
2018-07-24,44.0,
2018-07-25,56.0,
2018-07-26,66.0,
2018-07-27,95.0,
2018-07-28,22.0,
2018-07-29,26.0,
2018-07-30,43.0,
2018-07-31,33.0,
2018-08-01,33.0,
2018-08-02,43.0,
2018-08-03,36.0,
2018-08-04,21.0,
2018-08-05,14.0,
2018-08-06,40.0,
2018-08-07,50.0,
2018-08-08,46.0,
2018-08-09,31.0,1.0
2018-08-10,60.0,1.0
2018-08-11,18.0,1.0
2018-08-12,9.0,1.0
2018-08-13,39.0,1.0
2018-08-14,25.0,1.0
2018-08-15,10.0,1.0
2018-08-16,45.0,1.0
2018-08-17,34.0,1.0
2018-08-18,12.0,1.0
2018-08-19,14.0,1.0
2018-08-20,42.0,1.0
2018-08-21,39.0,1.0
2018-08-22,17.0,1.0
2018-08-23,37.0,1.0
2018-08-24,32.0,1.0
2018-08-25,9.0,1.0
2018-08-26,5.0,1.0
2018-08-27,45.0,1.0
2018-08-28,50.0,1.0
2018-08-29,47.0,1.0
2018-08-30,36.0,1.0
2018-08-31,33.0,1.0
2018-09-01,13.0,1.0
2018-09-02,14.0,1.0
2018-09-03,27.0,1.0
2018-09-04,25.0,1.0
2018-09-05,25.0,1.0
2018-09-06,21.0,1.0
2018-09-07,41.0,1.0
2018-09-08,10.0,1.0
2018-09-09,7.0,1.0
2018-09-10,37.0,1.0
2018-09-11,21.0,1.0
2018-09-12,27.0,1.0
2018-09-13,25.0,1.0
2018-09-14,32.0,1.0
2018-09-15,11.0,1.0
2018-09-16,7.0,1.0
2018-09-17,30.0,1.0
2018-09-18,34.0,1.0
2018-09-19,29.0,1.0
2018-09-20,12.0,1.0
2018-09-21,24.0,1.0
2018-09-22,14.0,1.0
2018-09-23,8.0,1.0
2018-09-24,32.0,1.0
2018-09-25,24.0,1.0
2018-09-26,30.0,1.0
2018-09-27,29.0,1.0
2018-09-28,37.0,1.0
2018-09-29,12.0,1.0
2018-09-30,13.0,1.0
2018-10-01,28.0,1.0
2018-10-02,10.0,1.0
2018-10-03,33.0,1.0
2018-10-04,49.0,1.0
2018-10-05,31.0,1.0
2018-10-06,10.0,1.0
2018-10-07,10.0,1.0
2018-10-08,40.0,1.0
2018-10-09,59.0,1.0
2018-10-10,34.0,1.0
2018-10-11,21.0,1.0
2018-10-12,28.0,1.0
2018-10-13,12.0,1.0
2018-10-14,11.0,1.0
2018-10-15,34.0,1.0
2018-10-16,29.0,1.0
2018-10-17,21.0,1.0
2018-10-18,13.0,1.0
2018-10-19,16.0,1.0
2018-10-20,11.0,1.0
2018-10-21,9.0,1.0
2018-10-22,18.0,1.0
2018-10-23,27.0,1.0
2018-10-24,23.0,1.0
2018-10-25,29.0,1.0
2018-10-26,21.0,1.0
2018-10-27,8.0,1.0
2018-10-28,14.0,1.0
2018-10-29,24.0,1.0
2018-10-30,28.0,1.0
2018-10-31,24.0,1.0
2018-11-01,22.0,1.0
2018-11-02,37.0,1.0
2018-11-03,19.0,1.0
2018-11-04,10.0,1.0
2018-11-05,38.0,1.0
2018-11-06,29.0,1.0
2018-11-07,10.0,1.0
2018-11-08,11.0,1.0
2018-11-09,22.0,1.0
2018-11-10,16.0,1.0
2018-11-11,12.0,1.0
2018-11-12,32.0,1.0
2018-11-13,28.0,1.0
2018-11-14,24.0,1.0
2018-11-15,22.0,1.0
2018-11-16,18.0,1.0
2018-11-17,11.0,1.0
2018-11-18,4.0,
2018-11-19,19.0,
2018-11-20,40.0,
2018-11-21,24.0,
2018-11-22,33.0,
2018-11-23,6.0,
2018-11-24,7.0,
2018-11-25,3.0,
2018-11-26,29.0,
2018-11-27,29.0,
2018-11-28,28.0,
2018-11-29,29.0,
2018-11-30,20.0,
2018-12-01,12.0,
2018-12-02,4.0,
2018-12-03,38.0,
2018-12-04,18.0,
2018-12-05,43.0,
2018-12-06,35.0,
2018-12-07,40.0,
2018-12-08,8.0,
2018-12-09,6.0,
2018-12-10,23.0,
2018-12-11,19.0,
2018-12-12,35.0,
2018-12-13,28.0,
2018-12-14,29.0,
2018-12-15,15.0,
2018-12-16,8.0,
2018-12-17,34.0,
2018-12-18,24.0,
2018-12-19,17.0,
2018-12-20,25.0,
2018-12-21,27.0,
2018-12-22,8.0,
2018-12-23,6.0,
2018-12-24,20.0,
2018-12-25,13.0,
2018-12-26,26.0,
2018-12-27,25.0,
2018-12-28,16.0,
2018-12-29,11.0,
2018-12-30,10.0,
2018-12-31,38.0,
2019-01-01,29.0,
2019-01-02,31.0,
2019-01-03,16.0,
2019-01-04,23.0,
2019-01-05,10.0,
2019-01-06,17.0,
2019-01-07,24.0,
2019-01-08,31.0,
2019-01-09,34.0,
2019-01-10,34.0,
2019-01-11,31.0,
2019-01-12,10.0,
2019-01-13,4.0,
2019-01-14,32.0,
2019-01-15,20.0,
2019-01-16,33.0,
2019-01-17,23.0,
2019-01-18,22.0,
2019-01-19,6.0,
2019-01-20,4.0,
2019-01-21,26.0,
2019-01-22,27.0,
2019-01-23,18.0,
2019-01-24,24.0,
2019-01-25,20.0,1.0
2019-01-26,7.0,1.0
2019-01-27,6.0,1.0
2019-01-28,18.0,1.0
2019-01-29,13.0,1.0
2019-01-30,23.0,1.0
2019-01-31,20.0,1.0
2019-02-01,24.0,1.0
2019-02-02,11.0,1.0
2019-02-03,5.0,1.0
2019-02-04,22.0,1.0
2019-02-05,24.0,1.0
2019-02-06,23.0,1.0
2019-02-07,26.0,1.0
2019-02-08,19.0,1.0
2019-02-09,9.0,1.0
2019-02-10,7.0,1.0
2019-02-11,21.0,1.0
2019-02-12,38.0,1.0
2019-02-13,27.0,1.0
2019-02-14,29.0,1.0
2019-02-15,31.0,1.0
2019-02-16,7.0,1.0
2019-02-17,12.0,1.0
2019-02-18,30.0,1.0
2019-02-19,30.0,1.0
2019-02-20,30.0,1.0
2019-02-21,26.0,1.0
2019-02-22,27.0,1.0
2019-02-23,9.0,1.0
2019-02-24,11.0,1.0
2019-02-25,18.0,1.0
2019-02-26,18.0,1.0
2019-02-27,13.0,1.0
2019-02-28,25.0,1.0
2019-03-01,20.0,1.0
2019-03-02,9.0,1.0
2019-03-03,6.0,1.0
2019-03-04,9.0,1.0
2019-03-05,24.0,1.0
2019-03-06,20.0,1.0
2019-03-07,27.0,1.0
2019-03-08,26.0,1.0
2019-03-09,8.0,1.0
2019-03-10,5.0,1.0
2019-03-11,23.0,1.0
2019-03-12,27.0,1.0
2019-03-13,19.0,1.0
2019-03-14,19.0,1.0
2019-03-15,14.0,1.0
2019-03-16,10.0,1.0
2019-03-17,9.0,1.0
2019-03-18,19.0,1.0
2019-03-19,25.0,1.0
2019-03-20,24.0,1.0
2019-03-21,9.0,1.0
2019-03-22,33.0,1.0
2019-03-23,11.0,1.0
2019-03-24,9.0,1.0
2019-03-25,30.0,1.0
2019-03-26,21.0,1.0
2019-03-27,24.0,1.0
2019-03-28,19.0,1.0
2019-03-29,26.0,1.0
2019-03-30,11.0,1.0
2019-03-31,5.0,1.0
2019-04-01,29.0,1.0
2019-04-02,34.0,1.0
2019-04-03,24.0,1.0
2019-04-04,22.0,1.0
2019-04-05,26.0,1.0
2019-04-06,15.0,1.0
2019-04-07,6.0,1.0
2019-04-08,23.0,1.0
2019-04-09,26.0,1.0
2019-04-10,31.0,1.0
2019-04-11,32.0,1.0
2019-04-12,26.0,1.0
2019-04-13,9.0,1.0
2019-04-14,7.0,1.0
2019-04-15,19.0,1.0
2019-04-16,26.0,1.0
2019-04-17,9.0,1.0
2019-04-18,24.0,1.0
2019-04-19,6.0,1.0
2019-04-20,7.0,1.0
2019-04-21,7.0,1.0
2019-04-22,25.0,1.0
2019-04-23,21.0,1.0
2019-04-24,23.0,1.0
2019-04-25,23.0,1.0
2019-04-26,20.0,1.0
2019-04-27,10.0,1.0
2019-04-28,5.0,1.0
2019-04-29,11.0,1.0
2019-04-30,17.0,1.0
2019-05-01,12.0,1.0
2019-05-02,24.0,1.0
2019-05-03,21.0,1.0
2019-05-04,12.0,1.0
2019-05-05,10.0,1.0
2019-05-06,25.0,
2019-05-07,20.0,
2019-05-08,21.0,
2019-05-09,21.0,
2019-05-10,23.0,
2019-05-11,7.0,
2019-05-12,6.0,
2019-05-13,20.0,
2019-05-14,16.0,
2019-05-15,21.0,
2019-05-16,33.0,
2019-05-17,37.0,
2019-05-18,13.0,
2019-05-19,5.0,
2019-05-20,25.0,
2019-05-21,22.0,
2019-05-22,19.0,
2019-05-23,21.0,
2019-05-24,20.0,
2019-05-25,11.0,
2019-05-26,7.0,
2019-05-27,30.0,
2019-05-28,23.0,
2019-05-29,28.0,
2019-05-30,20.0,
2019-05-31,23.0,
2019-06-01,11.0,
2019-06-02,6.0,
2019-06-03,16.0,
2019-06-04,12.0,
2019-06-05,10.0,
2019-06-06,17.0,
2019-06-07,14.0,
2019-06-08,7.0,
2019-06-09,6.0,
2019-06-10,19.0,
2019-06-11,25.0,
2019-06-12,26.0,
2019-06-13,20.0,
2019-06-14,17.0,
2019-06-15,8.0,
2019-06-16,6.0,
2019-06-17,15.0,
2019-06-18,20.0,
2019-06-19,19.0,
2019-06-20,20.0,
2019-06-21,20.0,
2019-06-22,8.0,
2019-06-23,4.0,
2019-06-24,20.0,
2019-06-25,21.0,
2019-06-26,23.0,
2019-06-27,21.0,
2019-06-28,21.0,
2019-06-29,14.0,
2019-06-30,7.0,
2019-07-01,16.0,
2019-07-02,18.0,
2019-07-03,18.0,
2019-07-04,15.0,
2019-07-05,14.0,
2019-07-06,4.0,
2019-07-07,7.0,
2019-07-08,19.0,
2019-07-09,20.0,
2019-07-10,19.0,
2019-07-11,18.0,
2019-07-12,26.0,
2019-07-13,11.0,1.0
2019-07-14,8.0,1.0
2019-07-15,21.0,1.0
2019-07-16,20.0,1.0
2019-07-17,25.0,1.0
2019-07-18,20.0,1.0
2019-07-19,19.0,1.0
2019-07-20,11.0,1.0
2019-07-21,9.0,1.0
2019-07-22,24.0,1.0
2019-07-23,22.0,1.0
2019-07-24,20.0,1.0
2019-07-25,24.0,1.0
2019-07-26,22.0,1.0
2019-07-27,9.0,1.0
2019-07-28,8.0,1.0
2019-07-29,27.0,1.0
2019-07-30,24.0,1.0
2019-07-31,17.0,1.0
2019-08-01,32.0,1.0
2019-08-02,21.0,1.0
2019-08-03,8.0,1.0
2019-08-04,7.0,1.0
2019-08-05,27.0,1.0
2019-08-06,30.0,1.0
2019-08-07,23.0,1.0
2019-08-08,21.0,1.0
2019-08-09,31.0,1.0
2019-08-10,12.0,1.0
2019-08-11,11.0,1.0
2019-08-12,13.0,1.0
2019-08-13,24.0,1.0
2019-08-14,24.0,1.0
2019-08-15,11.0,1.0
2019-08-16,18.0,1.0
2019-08-17,7.0,1.0
2019-08-18,14.0,1.0
2019-08-19,20.0,1.0
2019-08-20,19.0,1.0
2019-08-21,24.0,1.0
2019-08-22,21.0,1.0
2019-08-23,23.0,1.0
2019-08-24,14.0,1.0
2019-08-25,10.0,1.0
2019-08-26,29.0,1.0
2019-08-27,26.0,1.0
2019-08-28,24.0,1.0
2019-08-29,19.0,1.0
2019-08-30,25.0,1.0
2019-08-31,10.0,1.0
2019-09-01,8.0,1.0
2019-09-02,10.0,1.0
2019-09-03,22.0,1.0
2019-09-04,19.0,1.0
2019-09-05,21.0,1.0
2019-09-06,25.0,1.0
2019-09-07,9.0,1.0
2019-09-08,7.0,1.0
2019-09-09,20.0,1.0
2019-09-10,16.0,1.0
2019-09-11,30.0,1.0
2019-09-12,15.0,1.0
2019-09-13,22.0,1.0
2019-09-14,7.0,1.0
2019-09-15,8.0,1.0
2019-09-16,21.0,1.0
2019-09-17,19.0,1.0
2019-09-18,20.0,1.0
2019-09-19,16.0,1.0
2019-09-20,29.0,1.0
2019-09-21,10.0,1.0
2019-09-22,6.0,1.0
2019-09-23,19.0,1.0
2019-09-24,20.0,1.0
2019-09-25,22.0,1.0
2019-09-26,25.0,1.0
2019-09-27,21.0,1.0
2019-09-28,8.0,1.0
2019-09-29,5.0,1.0
2019-09-30,20.0,1.0
2019-10-01,18.0,1.0
2019-10-02,8.0,1.0
2019-10-03,23.0,1.0
2019-10-04,20.0,1.0
2019-10-05,7.0,1.0
2019-10-06,7.0,1.0
2019-10-07,19.0,1.0
2019-10-08,4.0,1.0
2019-10-09,18.0,1.0
2019-10-10,21.0,1.0
2019-10-11,27.0,1.0
2019-10-12,9.0,1.0
2019-10-13,6.0,1.0
2019-10-14,17.0,1.0
2019-10-15,20.0,1.0
2019-10-16,19.0,1.0
2019-10-17,26.0,1.0
2019-10-18,20.0,1.0
2019-10-19,7.0,1.0
2019-10-20,5.0,1.0
2019-10-21,10.0,1.0
2019-10-22,21.0,
2019-10-23,18.0,
2019-10-24,14.0,
2019-10-25,17.0,
2019-10-26,9.0,
2019-10-27,10.0,
2019-10-28,13.0,
2019-10-29,25.0,
2019-10-30,18.0,
2019-10-31,30.0,
2019-11-01,21.0,
2019-11-02,8.0,
2019-11-03,11.0,
2019-11-04,31.0,
2019-11-05,27.0,
2019-11-06,27.0,
2019-11-07,37.0,
2019-11-08,29.0,
2019-11-09,14.0,
2019-11-10,6.0,
2019-11-11,38.0,
2019-11-12,21.0,
2019-11-13,28.0,
2019-11-14,25.0,
2019-11-15,24.0,
2019-11-16,10.0,
2019-11-17,7.0,
2019-11-18,26.0,
2019-11-19,22.0,
2019-11-20,25.0,
2019-11-21,25.0,
2019-11-22,28.0,
2019-11-23,13.0,
2019-11-24,6.0,
2019-11-25,34.0,
2019-11-26,35.0,
2019-11-27,23.0,
2019-11-28,33.0,
2019-11-29,23.0,
2019-11-30,10.0,
2019-12-01,9.0,
2019-12-02,20.0,
2019-12-03,26.0,
2019-12-04,27.0,
2019-12-05,27.0,
2019-12-06,19.0,
2019-12-07,9.0,
2019-12-08,7.0,
2019-12-09,33.0,
2019-12-10,16.0,
2019-12-11,18.0,
2019-12-12,15.0,
2019-12-13,35.0,
2019-12-14,9.0,
2019-12-15,8.0,
2019-12-16,30.0,
2019-12-17,30.0,
2019-12-18,41.0,
2019-12-19,32.0,
2019-12-20,34.0,
2019-12-21,23.0,
2019-12-22,8.0,
2019-12-23,32.0,
2019-12-24,31.0,
2019-12-25,13.0,
2019-12-26,31.0,
2019-12-27,23.0,
2019-12-28,9.0,
2019-12-29,7.0,
2019-12-30,32.0,
2019-12-31,33.0,
2020-01-01,28.0,
2020-01-02,43.0,
2020-01-03,29.0,
2020-01-04,12.0,
2020-01-05,9.0,
2020-01-06,29.0,
2020-01-07,32.0,
2020-01-08,22.0,
2020-01-09,23.0,
2020-01-10,24.0,
2020-01-11,10.0,
2020-01-12,8.0,
2020-01-13,21.0,
2020-01-14,28.0,
2020-01-15,29.0,
2020-01-16,26.0,
2020-01-17,22.0,
2020-01-18,14.0,
2020-01-19,8.0,
2020-01-20,17.0,
2020-01-21,19.0,
2020-01-22,15.0,
2020-01-23,23.0,
2020-01-24,19.0,
2020-01-25,9.0,
2020-01-26,8.0,
2020-01-27,25.0,
2020-01-28,19.0,
2020-01-29,26.0,
2020-01-30,18.0,
2020-01-31,23.0,
2020-02-01,25.0,
2020-02-02,10.0,
2020-02-03,17.0,
2020-02-04,25.0,
2020-02-05,19.0,
2020-02-06,17.0,
2020-02-07,23.0,
2020-02-08,8.0,
2020-02-09,7.0,
2020-02-10,25.0,
2020-02-11,29.0,
2020-02-12,26.0,
2020-02-13,28.0,
2020-02-14,22.0,
2020-02-15,9.0,
2020-02-16,10.0,
2020-02-17,23.0,
2020-02-18,23.0,
2020-02-19,25.0,
2020-02-20,21.0,
2020-02-21,8.0,
2020-02-22,13.0,
2020-02-23,7.0,
2020-02-24,36.0,
2020-02-25,25.0,
2020-02-26,31.0,
2020-02-27,26.0,
2020-02-28,28.0,
2020-02-29,10.0,
2020-03-01,4.0,
2020-03-02,35.0,
2020-03-03,29.0,
2020-03-04,26.0,
2020-03-05,24.0,
2020-03-06,26.0,
2020-03-07,9.0,
2020-03-08,13.0,
2020-03-09,24.0,
2020-03-10,8.0,
2020-03-11,22.0,
2020-03-12,34.0,
2020-03-13,34.0,
2020-03-14,13.0,
2020-03-15,8.0,
2020-03-16,32.0,
2020-03-17,33.0,
2020-03-18,33.0,
2020-03-19,39.0,
2020-03-20,24.0,
2020-03-21,12.0,
2020-03-22,7.0,
2020-03-23,40.0,
2020-03-24,33.0,
2020-03-25,33.0,
2020-03-26,36.0,
2020-03-27,29.0,
2020-03-28,14.0,
2020-03-29,7.0,
2020-03-30,26.0,
2020-03-31,37.0,
2020-04-01,33.0,
2020-04-02,13.0,
2020-04-03,40.0,
2020-04-04,14.0,
2020-04-05,8.0,
2020-04-06,15.0,
2020-04-07,54.0,
